,property_type,state,region,lat,lon,area_m2
7545,apartment,Santa Catarina,South,-27.4369422,-48.3962096,72
7546,apartment,Santa Catarina,South,-27.593586,-48.585613,179
7547,apartment,Santa Catarina,South,-27.106749,-48.628864,125
7548,apartment,Santa Catarina,South,-27.160427,-48.50872,76
7549,apartment,Santa Catarina,South,-26.930157,-48.634457,125
7550,apartment,Santa Catarina,South,-28.683674,-49.364536,252
7551,house,Santa Catarina,South,-26.80398,-48.648914,120
7552,apartment,Santa Catarina,South,-26.985996,-48.636383,
7553,apartment,Santa Catarina,South,-27.106749,-48.628864,143
7554,apartment,Santa Catarina,South,-28.683505,-49.3495587,80
7555,apartment,Santa Catarina,South,-26.966631,-48.636383,145
7556,apartment,Santa Catarina,South,-26.985996,-48.636383,131
7557,apartment,Santa Catarina,South,-26.906555,-48.67617,73
7558,apartment,Santa Catarina,South,-26.985996,-48.636383,147
7559,house,Santa Catarina,South,-27.767431,-48.631371,143
7560,house,Santa Catarina,South,-27.445972,-48.403809,180
7561,apartment,Santa Catarina,South,-26.985996,-48.636383,105
7562,apartment,Santa Catarina,South,-27.597898,-48.5802,91
7563,apartment,Santa Catarina,South,-27.00474923,-48.61510868,122
7564,apartment,Santa Catarina,South,-26.9152961,-48.6670786,78
7565,apartment,Santa Catarina,South,-26.985996,-48.636383,102
7566,house,Santa Catarina,South,-27.432299,-48.422832,101
7567,apartment,Santa Catarina,South,-27.106749,-48.628864,124
7568,house,Santa Catarina,South,-27.0035,-48.65108,119
7569,apartment,Santa Catarina,South,-28.6900303,-49.3711923,177
7570,house,Santa Catarina,South,-29.181389,-49.62991,149
7571,apartment,Santa Catarina,South,-27.160427,-48.50872,149
7572,apartment,Santa Catarina,South,-27.451996,-48.447075,73
7573,house,Santa Catarina,South,-27.445972,-48.403809,170
7574,apartment,Santa Catarina,South,-26.80398,-48.648914,
7575,apartment,Santa Catarina,South,-26.909693,-48.674553,118
7576,apartment,Santa Catarina,South,-27.106749,-48.628864,117
7577,apartment,Santa Catarina,South,-27.106749,-48.628864,140
7578,apartment,Santa Catarina,South,-26.985996,-48.636383,112
7579,apartment,Santa Catarina,South,-26.985996,-48.636383,127
7580,house,Santa Catarina,South,-28.10867636,-48.65996015,80
7581,apartment,Santa Catarina,South,-26.985996,-48.636383,100
7582,apartment,Santa Catarina,South,-27.435218,-48.460914,120
7583,house,Santa Catarina,South,-27.064003,-48.699066,90
7584,apartment,Santa Catarina,South,-26.906555,-48.67617,73
7585,apartment,Santa Catarina,South,-26.754795,-48.729183,77
7586,apartment,Santa Catarina,South,-27.590532,-48.556248,
7587,house,Santa Catarina,South,-26.97504,-48.646408,130
7588,apartment,Santa Catarina,South,-27.42731208,-48.45238565,83
7589,apartment,Santa Catarina,South,-26.966631,-48.636383,184
7590,apartment,Santa Catarina,South,-27.748068,-48.627838,102
7591,apartment,Santa Catarina,South,-26.754795,-48.729183,96
7592,apartment,Santa Catarina,South,-27.024578,-48.650814,77
7593,apartment,Santa Catarina,South,-27.13395946,-48.60507763,97
7594,apartment,Santa Catarina,South,-27.5891547,-48.4950082,
7595,apartment,Santa Catarina,South,-27.13859614,-48.59493297,123
7596,house,Santa Catarina,South,-26.96859,-48.64451,108
7597,apartment,Santa Catarina,South,-26.966631,-48.636383,122
7598,apartment,Santa Catarina,South,-26.985996,-48.636383,137
7599,apartment,Santa Catarina,South,-26.985996,-48.636383,
7600,house,Santa Catarina,South,-27.01903,-48.63602,80
7601,apartment,Santa Catarina,South,-27.0067422,-48.6337888,72
7602,apartment,Santa Catarina,South,-26.985996,-48.636383,142
7603,apartment,Santa Catarina,South,-26.985996,-48.636383,64
7604,house,Santa Catarina,South,-26.924547,-48.681507,78
7605,apartment,Santa Catarina,South,-28.683674,-49.364536,199
7606,apartment,Santa Catarina,South,-27.106749,-48.628864,133
7607,apartment,Santa Catarina,South,-26.985996,-48.636383,180
7608,house,Santa Catarina,South,-26.985996,-48.636383,150
7609,apartment,Santa Catarina,South,-26.985996,-48.636383,131
7610,house,Santa Catarina,South,-26.80398,-48.648914,250
7611,house,Santa Catarina,South,-27.00299,-48.6284,170
7612,apartment,Santa Catarina,South,-27.064003,-48.699066,75
7613,apartment,Santa Catarina,South,-27.106749,-48.628864,
7614,apartment,Santa Catarina,South,-26.985996,-48.636383,139
7615,apartment,Santa Catarina,South,-26.985996,-48.636383,140
7616,apartment,Santa Catarina,South,-28.680199,-49.3582507,115
7617,apartment,Santa Catarina,South,-27.437883,-48.482391,160
7618,apartment,Santa Catarina,South,-26.97504,-48.646408,90
7619,apartment,Santa Catarina,South,-27.11063688,-48.61125209,211
7620,apartment,Santa Catarina,South,-26.985996,-48.636383,65
7621,house,Santa Catarina,South,-27.4983567,-48.4613003,
7622,apartment,Santa Catarina,South,-27.425056,-48.404297,150
7623,apartment,Santa Catarina,South,-26.985996,-48.636383,98
7624,house,Santa Catarina,South,-26.754795,-48.729183,
7625,apartment,Santa Catarina,South,-26.985996,-48.636383,227
7626,apartment,Santa Catarina,South,-26.908548,-48.655693,79
7627,apartment,Santa Catarina,South,-27.160427,-48.50872,72
7628,apartment,Santa Catarina,South,-26.966631,-48.636383,130
7629,apartment,Santa Catarina,South,-26.985996,-48.636383,82
7630,house,Santa Catarina,South,-26.966631,-48.636383,171
7631,apartment,Santa Catarina,South,-26.97504,-48.646408,64
7632,apartment,Santa Catarina,South,-26.929674,-48.641396,55
7633,apartment,Santa Catarina,South,-26.985996,-48.636383,116
7634,house,Santa Catarina,South,-26.966631,-48.636383,190
7635,apartment,Santa Catarina,South,-26.985996,-48.636383,250
7636,apartment,Santa Catarina,South,-27.608465,-48.594082,84
7637,apartment,Santa Catarina,South,-26.985996,-48.636383,
7638,apartment,Santa Catarina,South,-26.985996,-48.636383,
7639,apartment,Santa Catarina,South,-26.985996,-48.636383,134
7640,apartment,Santa Catarina,South,-26.985996,-48.636383,114
7641,house,Santa Catarina,South,-27.488176,-48.413792,
7642,house,Santa Catarina,South,-27.00953,-48.63266,142
7643,apartment,Santa Catarina,South,-26.985996,-48.636383,129
7644,apartment,Santa Catarina,South,-27.767431,-48.631371,80
7645,apartment,Santa Catarina,South,-27.435596,-48.407478,80
7646,apartment,Santa Catarina,South,-27.106749,-48.628864,135
7647,apartment,Santa Catarina,South,-27.106749,-48.628864,167
7648,apartment,Santa Catarina,South,-26.97504,-48.646408,73
7649,apartment,Santa Catarina,South,-26.99839,-48.632233,134
7650,apartment,Santa Catarina,South,-27.580263,-48.541233,
7651,apartment,Santa Catarina,South,-27.106749,-48.628864,121
7652,apartment,Santa Catarina,South,-26.985996,-48.636383,131
7653,apartment,Santa Catarina,South,-27.018064,-48.583778,120
7654,apartment,Santa Catarina,South,-26.985996,-48.636383,60
7655,apartment,Santa Catarina,South,-26.985996,-48.636383,136
7656,house,Santa Catarina,South,-27.106749,-48.628864,192
7657,apartment,Santa Catarina,South,-26.985996,-48.636383,126
7658,apartment,Santa Catarina,South,-27.42734353,-48.40203505,94
7659,apartment,Santa Catarina,South,-26.985996,-48.636383,140
7660,apartment,Santa Catarina,South,-26.985996,-48.636383,80
7661,apartment,Santa Catarina,South,-26.985996,-48.636383,168
7662,house,Santa Catarina,South,-27.62615,-48.667042,200
7663,apartment,Santa Catarina,South,-26.995173,-48.645153,70
7664,apartment,Santa Catarina,South,-27.1301193,-48.5991931,103
7665,apartment,Santa Catarina,South,-26.946335,-48.629368,137
7666,apartment,Santa Catarina,South,-27.106749,-48.628864,223
7667,apartment,Santa Catarina,South,-27.106749,-48.628864,
7668,apartment,Santa Catarina,South,-26.929674,-48.641396,53
7669,house,Santa Catarina,South,-26.7697853,-48.676757,134
7670,house,Santa Catarina,South,-27.445972,-48.403809,120
7671,apartment,Santa Catarina,South,-27.643709,-48.676495,91
7672,apartment,Santa Catarina,South,-26.985996,-48.636383,154
7673,apartment,Santa Catarina,South,-26.985996,-48.636383,110
7674,house,Santa Catarina,South,-28.697943,-49.347435,88
7675,apartment,Santa Catarina,South,-26.946136,-48.630657,70
7676,apartment,Santa Catarina,South,-26.985996,-48.636383,
7677,house,Santa Catarina,South,-27.488176,-48.413792,160
7678,house,Santa Catarina,South,-29.181389,-49.62991,200
7679,apartment,Santa Catarina,South,-26.985996,-48.636383,126
7680,apartment,Santa Catarina,South,-27.748068,-48.627838,96
7681,apartment,Santa Catarina,South,-26.985996,-48.636383,143
7682,apartment,Santa Catarina,South,-27.57527,-48.538242,117
7683,house,Santa Catarina,South,-27.1520201,-48.5972878,
7684,apartment,Santa Catarina,South,-27.106749,-48.628864,115
7685,apartment,Santa Catarina,South,-26.985996,-48.636383,131
7686,apartment,Santa Catarina,South,-27.106749,-48.628864,125
7687,apartment,Santa Catarina,South,-26.985996,-48.636383,103
7688,apartment,Santa Catarina,South,-26.985996,-48.636383,82
7689,house,Santa Catarina,South,-27.017061,-48.601307,
7690,apartment,Santa Catarina,South,-27.106749,-48.628864,190
7691,apartment,Santa Catarina,South,-26.985996,-48.636383,78
7692,apartment,Santa Catarina,South,-26.985996,-48.636383,
7693,apartment,Santa Catarina,South,-26.903387,-48.676495,83
7694,apartment,Santa Catarina,South,-26.985996,-48.636383,130
7695,apartment,Santa Catarina,South,-26.985996,-48.636383,117
7696,apartment,Santa Catarina,South,-26.985996,-48.636383,173
7697,apartment,Santa Catarina,South,-26.985996,-48.636383,158
7698,apartment,Santa Catarina,South,-26.985996,-48.636383,123
7699,apartment,Santa Catarina,South,-27.024578,-48.650814,
7700,apartment,Santa Catarina,South,-26.985996,-48.636383,123
7701,house,Santa Catarina,South,-27.6406007,-48.6541261,120
7702,apartment,Santa Catarina,South,-27.435427,-48.462166,65
7703,apartment,Santa Catarina,South,-26.985996,-48.636383,
7704,apartment,Santa Catarina,South,-26.985996,-48.636383,153
7705,house,Santa Catarina,South,-26.80398,-48.648914,112
7706,apartment,Santa Catarina,South,-27.767431,-48.631371,76
7707,house,Santa Catarina,South,-27.012741,-48.616337,240
7708,apartment,Santa Catarina,South,-26.985996,-48.636383,131
7709,house,Santa Catarina,South,-27.4248059,-48.4058219,140
7710,apartment,Santa Catarina,South,-26.985996,-48.636383,65
7711,apartment,Santa Catarina,South,-26.985996,-48.636383,241
7712,house,Santa Catarina,South,-26.97504,-48.646408,141
7713,apartment,Santa Catarina,South,-28.487606,-48.839741,94
7714,apartment,Santa Catarina,South,-27.748068,-48.627838,86
7715,apartment,Santa Catarina,South,-27.106749,-48.628864,140
7716,apartment,Santa Catarina,South,-26.985996,-48.636383,128
7717,apartment,Santa Catarina,South,-27.42698534,-48.42554569,
7718,house,Santa Catarina,South,-28.13799342,-48.64949237,
7719,house,Santa Catarina,South,-27.488176,-48.413792,200
7720,apartment,Santa Catarina,South,-28.683505,-49.3495587,135
7721,house,Santa Catarina,South,-27.02221,-48.6478,121
7722,house,Santa Catarina,South,-27.4825667,-48.4051735,180
7723,house,Santa Catarina,South,-26.82379023,-48.62267224,80
7724,apartment,Santa Catarina,South,-26.985996,-48.636383,214
7725,apartment,Santa Catarina,South,-26.985996,-48.636383,175
7726,apartment,Santa Catarina,South,-26.985996,-48.636383,145
7727,apartment,Santa Catarina,South,-26.754795,-48.729183,165
7728,apartment,Santa Catarina,South,-26.903387,-48.676495,
7729,apartment,Santa Catarina,South,-26.966631,-48.636383,
7730,apartment,Santa Catarina,South,-26.985996,-48.636383,121
7731,apartment,Santa Catarina,South,-26.985996,-48.636383,168
7732,apartment,Santa Catarina,South,-27.4369422,-48.3962096,
7733,apartment,Santa Catarina,South,-26.966631,-48.636383,
7734,apartment,Santa Catarina,South,-26.985996,-48.636383,110
7735,apartment,Santa Catarina,South,-26.985996,-48.636383,122
7736,apartment,Santa Catarina,South,-27.748068,-48.627838,162
7737,apartment,Santa Catarina,South,-26.985996,-48.636383,134
7738,apartment,Santa Catarina,South,-27.1282517,-48.6054717,138
7739,apartment,Santa Catarina,South,-26.985996,-48.636383,140
7740,house,Santa Catarina,South,-27.445972,-48.403809,180
7741,apartment,Santa Catarina,South,-26.929674,-48.641396,137
7742,house,Santa Catarina,South,-28.16372752,-48.66879345,90
7743,apartment,Santa Catarina,South,-26.985996,-48.636383,100
7744,apartment,Santa Catarina,South,-26.929674,-48.641396,
7745,apartment,Santa Catarina,South,-28.68364,-49.382748,93
7746,apartment,Santa Catarina,South,-26.985996,-48.636383,
7747,apartment,Santa Catarina,South,-26.985996,-48.636383,
7748,apartment,Santa Catarina,South,-26.903387,-48.676495,66
7749,apartment,Santa Catarina,South,-27.42113454,-48.40529696,
7750,apartment,Santa Catarina,South,-27.106749,-48.628864,160
7751,apartment,Santa Catarina,South,-27.1295403,-48.6014656,95
7752,house,Santa Catarina,South,-26.690428,-48.739223,178
7753,apartment,Santa Catarina,South,-26.985996,-48.636383,113
7754,apartment,Santa Catarina,South,-26.2613252,-49.3794363,78
7755,apartment,Santa Catarina,South,-27.584118,-48.499092,69
7756,apartment,Santa Catarina,South,-27.106749,-48.628864,130
7757,apartment,Santa Catarina,South,-26.985996,-48.636383,120
7758,apartment,Santa Catarina,South,-27.4208882,-48.402866,86
7759,apartment,Santa Catarina,South,-26.985996,-48.636383,90
7760,house,Santa Catarina,South,-27.4433551,-48.4108747,186
7761,apartment,Santa Catarina,South,-26.966631,-48.636383,137
7762,house,Santa Catarina,South,-27.629776,-48.682014,241
7763,apartment,Santa Catarina,South,-27.106749,-48.628864,
7764,apartment,Santa Catarina,South,-26.985996,-48.636383,70
7765,apartment,Santa Catarina,South,-27.43037648,-48.47668847,183
7766,apartment,Santa Catarina,South,-27.106749,-48.628864,
7767,apartment,Santa Catarina,South,-26.985996,-48.636383,101
7768,apartment,Santa Catarina,South,-26.985996,-48.636383,
7769,apartment,Santa Catarina,South,-27.160427,-48.50872,153
7770,apartment,Santa Catarina,South,-27.039663,-48.654438,76
7771,apartment,Santa Catarina,South,-26.985996,-48.636383,
7772,house,Santa Catarina,South,-26.754795,-48.729183,
7773,house,Santa Catarina,South,-27.160427,-48.50872,180
7774,apartment,Santa Catarina,South,-26.966631,-48.636383,
7775,apartment,Santa Catarina,South,-27.1170464,-48.6116688,70
7776,apartment,Santa Catarina,South,-26.985996,-48.636383,125
7777,house,Santa Catarina,South,-27.445972,-48.403809,200
7778,apartment,Santa Catarina,South,-26.985996,-48.636383,90
7779,house,Santa Catarina,South,-26.75362308,-48.67939892,130
7780,house,Santa Catarina,South,-28.876589,-49.456768,153
7781,apartment,Santa Catarina,South,-26.985996,-48.636383,121
7782,apartment,Santa Catarina,South,-26.985996,-48.636383,
7783,apartment,Santa Catarina,South,-28.660141,-49.380547,123
7784,house,Santa Catarina,South,-27.488176,-48.413792,100
7785,apartment,Santa Catarina,South,-26.985996,-48.636383,130
7786,apartment,Santa Catarina,South,-26.985996,-48.636383,116
7787,apartment,Santa Catarina,South,-26.985996,-48.636383,170
7788,apartment,Santa Catarina,South,-26.985996,-48.636383,116
7789,apartment,Santa Catarina,South,-26.985996,-48.636383,130
7790,apartment,Santa Catarina,South,-26.690428,-48.739223,74
7791,house,Santa Catarina,South,-26.97413,-48.64563,95
7792,apartment,Santa Catarina,South,-26.985996,-48.636383,149
7793,apartment,Santa Catarina,South,-26.985996,-48.636383,100
7794,apartment,Santa Catarina,South,-26.985996,-48.636383,133
7795,apartment,Santa Catarina,South,-26.916889,-49.073238,118
7796,apartment,Santa Catarina,South,-26.985996,-48.636383,
7797,apartment,Santa Catarina,South,-26.985996,-48.636383,77
7798,apartment,Santa Catarina,South,-27.508335,-48.648739,93
7799,apartment,Santa Catarina,South,-26.985996,-48.636383,88
7800,apartment,Santa Catarina,South,-26.966631,-48.636383,79
7801,house,Santa Catarina,South,-27.021681,-48.651993,190
7802,apartment,Santa Catarina,South,-27.4317589,-48.405364,
7803,apartment,Santa Catarina,South,-26.966631,-48.636383,115
7804,apartment,Santa Catarina,South,-27.11804828,-48.61021084,86
7805,apartment,Santa Catarina,South,-27.106749,-48.628864,110
7806,apartment,Santa Catarina,South,-27.748068,-48.627838,106
7807,apartment,Santa Catarina,South,-26.985996,-48.636383,133
7808,apartment,Santa Catarina,South,-27.018064,-48.583778,87
7809,apartment,Santa Catarina,South,-26.985996,-48.636383,209
7810,apartment,Santa Catarina,South,-26.966631,-48.636383,137
7811,apartment,Santa Catarina,South,-26.985996,-48.636383,162
7812,apartment,Santa Catarina,South,-27.711586,-48.503178,113
7813,apartment,Santa Catarina,South,-26.985996,-48.636383,120
7814,house,Santa Catarina,South,-27.5964785,-48.6410849,100
7815,house,Santa Catarina,South,-27.4687463,-48.4681179,95
7816,apartment,Santa Catarina,South,-26.985996,-48.636383,127
7817,apartment,Santa Catarina,South,-26.966631,-48.636383,
7818,apartment,Santa Catarina,South,-28.683674,-49.364536,223
7819,apartment,Santa Catarina,South,-26.985996,-48.636383,80
7820,apartment,Santa Catarina,South,-26.985996,-48.636383,131
7821,apartment,Santa Catarina,South,-26.985996,-48.636383,70
7822,house,Santa Catarina,South,-26.924547,-48.681507,117
7823,house,Santa Catarina,South,-28.19225571,-48.66546137,180
7824,house,Santa Catarina,South,-26.0427605,-48.61332885,186
7825,apartment,Santa Catarina,South,-27.767431,-48.631371,80
7826,apartment,Santa Catarina,South,-27.4244664,-48.4009035,148
7827,apartment,Santa Catarina,South,-27.423427,-48.4043886,224
7828,apartment,Santa Catarina,South,-26.985996,-48.636383,129
7829,apartment,Santa Catarina,South,-27.106749,-48.628864,100
7830,apartment,Santa Catarina,South,-26.985996,-48.636383,135
7831,apartment,Santa Catarina,South,-26.985996,-48.636383,230
7832,apartment,Santa Catarina,South,-26.985996,-48.636383,109
7833,apartment,Santa Catarina,South,-26.966631,-48.636383,113
7834,apartment,Santa Catarina,South,-26.985996,-48.636383,151
7835,apartment,Santa Catarina,South,-26.929674,-48.641396,141
7836,apartment,Santa Catarina,South,-26.985996,-48.636383,117
7837,house,Santa Catarina,South,-27.508335,-48.648739,
7838,apartment,Santa Catarina,South,-26.985996,-48.636383,120
7839,apartment,Santa Catarina,South,-28.672323,-49.368217,110
7840,apartment,Santa Catarina,South,-26.985996,-48.636383,158
7841,apartment,Santa Catarina,South,-27.42764948,-48.45067876,72
7842,house,Santa Catarina,South,-28.12799284,-48.65248571,85
7843,apartment,Santa Catarina,South,-26.97504,-48.646408,75
7844,apartment,Santa Catarina,South,-27.097623,-48.6133325,250
7845,apartment,Santa Catarina,South,-27.106749,-48.628864,130
7846,house,Santa Catarina,South,-27.02903,-48.652157,200
7847,apartment,Santa Catarina,South,-26.985996,-48.636383,115
7848,apartment,Santa Catarina,South,-27.106749,-48.628864,
7849,apartment,Santa Catarina,South,-26.966631,-48.636383,65
7850,house,Santa Catarina,South,-28.12309007,-48.6584039,95
7851,apartment,Santa Catarina,South,-27.064003,-48.699066,77
7852,apartment,Santa Catarina,South,-27.508335,-48.648739,93
7853,apartment,Santa Catarina,South,-27.09184558,-48.61384725,105
7854,house,Santa Catarina,South,-27.018064,-48.583778,80
7855,apartment,Santa Catarina,South,-27.4322575,-48.4582115,
7856,apartment,Santa Catarina,South,-27.432365,-48.4695401,72
7857,apartment,Santa Catarina,South,-27.4524916,-48.4049202,102
7858,apartment,Santa Catarina,South,-27.593763,-48.550373,105
7859,apartment,Santa Catarina,South,-26.985996,-48.636383,133
7860,apartment,Santa Catarina,South,-26.9601322,-48.6351288,103
7861,apartment,Santa Catarina,South,-28.680588,-49.3587091,109
7862,apartment,Santa Catarina,South,-26.754795,-48.729183,
7863,apartment,Santa Catarina,South,-27.604425,-48.523319,57
7864,house,Santa Catarina,South,-26.7301098,-53.5174546,156
7865,house,Santa Catarina,South,-26.985996,-48.636383,180
7866,apartment,Santa Catarina,South,-27.600845,-48.509674,70
7867,apartment,Santa Catarina,South,-27.573681,-48.6105,75
7868,house,Santa Catarina,South,-26.966631,-48.636383,120
7869,apartment,Santa Catarina,South,-27.106749,-48.628864,167
7870,apartment,Santa Catarina,South,-26.985996,-48.636383,90
7871,house,Santa Catarina,South,-27.0069752,-48.6326403,142
7872,apartment,Santa Catarina,South,-26.985996,-48.636383,102
7873,apartment,Santa Catarina,South,-27.59782,-48.607456,120
7874,apartment,Santa Catarina,South,-26.985996,-48.636383,140
7875,house,Santa Catarina,South,-26.8272712,-48.6291197,150
7876,apartment,Santa Catarina,South,-27.57527,-48.538242,101
7877,apartment,Santa Catarina,South,-26.97504,-48.646408,75
7878,apartment,Santa Catarina,South,-27.001451,-48.650887,72
7879,apartment,Santa Catarina,South,-27.580896,-48.596298,67
7880,apartment,Santa Catarina,South,-27.018064,-48.583778,
7881,house,Santa Catarina,South,-27.0217562,-48.6470899,89
7882,apartment,Santa Catarina,South,-27.441263,-48.501157,180
7883,apartment,Santa Catarina,South,-26.966631,-48.636383,107
7884,apartment,Santa Catarina,South,-27.767431,-48.631371,105
7885,apartment,Santa Catarina,South,-26.985996,-48.636383,131
7886,apartment,Santa Catarina,South,-27.12454237,-48.6055163,142
7887,apartment,Santa Catarina,South,-27.010326,-48.647366,73
7888,apartment,Santa Catarina,South,-27.4298793,-48.4622266,88
7889,apartment,Santa Catarina,South,-26.985996,-48.636383,115
7890,apartment,Santa Catarina,South,-27.508335,-48.648739,101
7891,apartment,Santa Catarina,South,-26.985996,-48.636383,80
7892,house,Santa Catarina,South,-27.488176,-48.413792,82
7893,apartment,Santa Catarina,South,-27.6995016,-48.494265,104
7894,apartment,Santa Catarina,South,-26.985996,-48.636383,160
7895,apartment,Santa Catarina,South,-26.985996,-48.636383,88
7896,apartment,Santa Catarina,South,-27.1308888,-48.6092679,126
7897,apartment,Santa Catarina,South,-26.985996,-48.636383,100
7898,house,Santa Catarina,South,-26.84361,-48.63563,150
7899,apartment,Santa Catarina,South,-26.966631,-48.636383,128
7900,house,Santa Catarina,South,-27.448656,-48.409145,234
7901,apartment,Santa Catarina,South,-27.018064,-48.583778,76
7902,apartment,Santa Catarina,South,-27.106749,-48.628864,181
7903,apartment,Santa Catarina,South,-27.43091981,-48.46927305,87
7904,apartment,Santa Catarina,South,-26.985996,-48.636383,115
7905,apartment,Santa Catarina,South,-27.064003,-48.699066,73
7906,apartment,Santa Catarina,South,-26.985996,-48.636383,234
7907,apartment,Santa Catarina,South,-27.018064,-48.583778,74
7908,house,Santa Catarina,South,-26.985996,-48.636383,135
7909,apartment,Santa Catarina,South,-27.106749,-48.628864,186
7910,house,Santa Catarina,South,-26.80398,-48.648914,146
7911,apartment,Santa Catarina,South,-28.674482,-49.367123,92
7912,apartment,Santa Catarina,South,-26.985996,-48.636383,93
7913,house,Santa Catarina,South,-27.6316452,-48.6884986,197
7914,apartment,Santa Catarina,South,-26.97504,-48.646408,69
7915,house,Santa Catarina,South,-27.6190686,-48.6332576,108
7916,apartment,Santa Catarina,South,-14.235004,-51.92528,103
7917,apartment,Santa Catarina,South,-27.589149,-48.4958,120
7918,apartment,Santa Catarina,South,-27.1542952,-48.5420467,
7919,apartment,Santa Catarina,South,-26.985996,-48.636383,
7920,apartment,Santa Catarina,South,-26.99895962,-48.62311397,
7921,house,Santa Catarina,South,-27.160427,-48.50872,250
7922,apartment,Santa Catarina,South,-26.9987368,-48.6313699,95
7923,apartment,Santa Catarina,South,-27.42993421,-48.46245153,88
7924,apartment,Santa Catarina,South,-26.966631,-48.636383,117
7925,house,Santa Catarina,South,-27.767431,-48.631371,245
7926,house,Santa Catarina,South,-26.80398,-48.648914,100
7927,apartment,Santa Catarina,South,-26.966631,-48.636383,
7928,apartment,Santa Catarina,South,-26.985996,-48.636383,225
7929,house,Santa Catarina,South,-28.6816791,-49.3960834,
7930,apartment,Santa Catarina,South,-27.133168,-48.60225691,117
7931,apartment,Santa Catarina,South,-26.985996,-48.636383,137
7932,apartment,Santa Catarina,South,-26.929674,-48.641396,53
7933,apartment,Santa Catarina,South,-26.985996,-48.636383,
7934,apartment,Santa Catarina,South,-28.6900303,-49.3711923,169
7935,apartment,Santa Catarina,South,-28.6910687,-49.3732151,130
7936,apartment,Santa Catarina,South,-26.903387,-48.676495,66
7937,apartment,Santa Catarina,South,-26.985996,-48.636383,60
7938,apartment,Santa Catarina,South,-27.106749,-48.628864,
7939,apartment,Santa Catarina,South,-27.440269,-48.501221,219
7940,house,Santa Catarina,South,-27.433624,-48.4000832,135
7941,house,Santa Catarina,South,-27.488176,-48.413792,
7942,apartment,Santa Catarina,South,-26.985996,-48.636383,136
7943,apartment,Santa Catarina,South,-26.985996,-48.636383,250
7944,apartment,Santa Catarina,South,-26.985996,-48.636383,150
7945,apartment,Santa Catarina,South,-26.985996,-48.636383,131
7946,apartment,Santa Catarina,South,-26.921085,-48.651772,84
7947,house,Santa Catarina,South,-28.1341357,-48.6491269,140
7948,apartment,Santa Catarina,South,-26.985996,-48.636383,
7949,house,Santa Catarina,South,-27.017061,-48.601307,126
7950,apartment,Santa Catarina,South,-26.985996,-48.636383,141
7951,apartment,Santa Catarina,South,-27.62892,-48.686417,76
7952,apartment,Santa Catarina,South,-26.80398,-48.648914,76
7953,apartment,Santa Catarina,South,-27.43337678,-48.39830692,
7954,apartment,Santa Catarina,South,-26.985996,-48.636383,119
7955,apartment,Santa Catarina,South,-27.603075,-48.587536,72
7956,apartment,Santa Catarina,South,-27.106749,-48.628864,211
7957,apartment,Santa Catarina,South,-26.985996,-48.636383,136
7958,apartment,Santa Catarina,South,-27.445972,-48.403809,89
7959,house,Santa Catarina,South,-26.80398,-48.648914,180
7960,house,Santa Catarina,South,-28.13182713,-48.66203973,135
7961,apartment,Santa Catarina,South,-26.985996,-48.636383,78
7962,apartment,Santa Catarina,South,-26.966631,-48.636383,127
7963,house,Santa Catarina,South,-26.7762524,-48.6856313,100
7964,apartment,Santa Catarina,South,-26.99721,-48.633877,65
7965,apartment,Santa Catarina,South,-28.6916011,-49.3895905,59
7966,apartment,Santa Catarina,South,-26.903387,-48.676495,
7967,apartment,Santa Catarina,South,-27.577093,-48.528503,
7968,apartment,Santa Catarina,South,-26.985996,-48.636383,88
7969,apartment,Santa Catarina,South,-26.985996,-48.636383,90
7970,apartment,Santa Catarina,South,-27.42834645,-48.47157629,138
7971,apartment,Santa Catarina,South,-27.589823,-48.520092,84
7972,house,Santa Catarina,South,-26.966631,-48.636383,202
7973,house,Santa Catarina,South,-27.429541,-48.470078,145
7974,apartment,Santa Catarina,South,-26.966631,-48.636383,88
7975,apartment,Santa Catarina,South,-27.106749,-48.628864,233
7976,apartment,Santa Catarina,South,-26.985996,-48.636383,74
7977,house,Santa Catarina,South,-27.445972,-48.403809,
7978,apartment,Santa Catarina,South,-27.106749,-48.628864,98
7979,apartment,Santa Catarina,South,-26.985996,-48.636383,
7980,apartment,Santa Catarina,South,-27.064003,-48.699066,68
7981,apartment,Santa Catarina,South,-28.943419,-49.507641,116
7982,apartment,Santa Catarina,South,-27.5927378,-48.6202889,62
7983,apartment,Santa Catarina,South,-28.684008,-49.376434,80
7984,apartment,Santa Catarina,South,-26.946136,-48.630657,111
7985,apartment,Santa Catarina,South,-26.985996,-48.636383,98
7986,apartment,Santa Catarina,South,-27.106749,-48.628864,140
7987,apartment,Santa Catarina,South,-27.13561802,-48.6069987,114
7988,apartment,Santa Catarina,South,-26.966631,-48.636383,110
7989,house,Santa Catarina,South,-26.7593246,-48.68544199,59
7990,apartment,Santa Catarina,South,-27.106749,-48.628864,172
7991,apartment,Santa Catarina,South,-26.985996,-48.636383,85
7992,apartment,Santa Catarina,South,-26.966631,-48.636383,139
7993,apartment,Santa Catarina,South,-27.1308888,-48.6092679,126
7994,apartment,Santa Catarina,South,-26.985996,-48.636383,115
7995,apartment,Santa Catarina,South,-27.559727,-48.511223,90
7996,house,Santa Catarina,South,-26.80398,-48.648914,116
7997,apartment,Santa Catarina,South,-26.966631,-48.636383,135
